row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
5646,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.473,0.064,0.128,0.082,0.49,0.21,0.2,0.012,0.005,0.938,0.04,0.0,0.0740365111561866,0.3184584178498986,0.38640973630831643,0.2210953346855984,10.0,11.0,0.286,0.196,0.091,0.061,0.178,0.218,12.0,,14.35,1920.0,999.0,b
5648,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.407,0.085,0.255,0.107,0.499,0.234,0.16,0.037,0.309,0.598,0.038,0.0,0.20139581256231306,0.31804586241276167,0.35792622133599195,0.12263210368893318,11.0,13.0,0.325,0.231,0.14,0.124,,0.286,12.0,13.7,40.3,4650.0,2500.0,b
5649,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.4,0.06,0.296,0.074,0.512,0.23,0.178,0.137,0.266,0.567,0.02,0.0,0.20079920079920083,0.42757242757242764,0.2327672327672328,0.13886113886113888,13.0,11.0,0.337,0.148,0.14,0.114,,0.343,12.0,,26.13,2809.0,1889.0,a
5651,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.569,0.038,0.084,0.034,0.508,0.241,0.148,0.026,0.01,0.947,0.0,0.003,0.06526104417670683,0.2991967871485944,0.3423694779116466,0.2931726907630522,11.0,8.0,0.27,0.146,0.091,0.061,0.279,0.218,12.0,0.6699999999999999,9.1,2049.0,1649.0,b
5652,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.5,0.056,0.14,0.088,0.486,0.199,0.218,0.04,0.0,0.934,0.02,0.004,0.10934393638170974,0.3866799204771372,0.31809145129224653,0.18588469184890655,12.0,9.0,0.315,0.172,0.108,0.075,0.23,0.303,11.0,,,2389.0,3630.0,a
5656,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.429,0.065,0.232,0.062,0.522,0.215,0.166,0.027,0.053,0.909,0.006,0.005,0.175,0.408,0.265,0.152,12.0,12.0,0.351,0.23,0.133,0.077,0.117,0.316,13.0,6.4,21.1,3519.0,1289.0,a
5657,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.434,0.059,0.2,0.032,0.526,0.211,0.182,0.017,0.397,0.565,0.006,0.01,0.21435692921236288,0.38285144566301094,0.2871385842472582,0.11565304087736789,12.0,14.0,0.39,0.237,0.16,0.124,,0.349,13.0,8.7,28.22,4270.0,2429.0,a
5658,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.437,0.062,0.224,0.086,0.539,0.244,0.173,0.029,0.071,0.889,0.004,0.01,0.15438247011952191,0.4681274900398406,0.2639442231075697,0.11354581673306774,13.0,11.0,0.295,0.281,0.1,0.069,0.151,0.318,10.0,,12.91,3970.0,1419.0,b
5659,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.283,0.121,0.232,0.068,0.436,0.184,0.165,0.005,0.028,0.953,0.005,0.004,0.2452830188679245,0.41310824230387283,0.25819265143992054,0.08341608738828202,9.0,9.0,0.357,0.307,0.117,0.122,,0.38,13.0,,40.15,2940.0,7700.0,b
5661,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.493,0.07,0.154,0.04,0.497,0.239,0.162,0.094,0.021,0.881,0.0,0.009,0.11794354838709678,0.33467741935483875,0.34879032258064513,0.19858870967741937,10.0,10.0,0.275,0.164,0.09,0.071,0.208,0.274,12.0,,20.43,2799.0,1889.0,b
5662,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.33,0.069,0.227,0.058,0.479,0.277,0.1,0.07,0.205,0.672,0.0,0.01,0.14299900695134063,0.326713008937438,0.3624627606752731,0.16782522343594838,23.0,8.0,0.339,0.248,0.115,0.091,0.121,0.322,14.0,5.8,17.96,740.0,2350.0,a
5663,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.53,0.068,0.195,0.075,0.513,0.232,0.208,0.013,0.021,0.96,0.007,0.002,0.10887096774193548,0.5040322580645161,0.22278225806451613,0.16431451612903228,12.0,12.0,0.315,0.212,0.106,0.084,,0.277,9.0,,31.71,2290.0,3079.0,b
5664,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.404,0.067,0.293,0.109,0.511,0.249,0.161,0.034,0.014,0.642,0.211,0.002,0.17857142857142858,0.39781746031746035,0.29067460317460314,0.13293650793650794,12.0,13.0,0.377,0.316,0.152,0.082,0.097,0.381,11.0,6.2,21.39,2980.0,3840.0,b
5666,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.396,0.05,0.23,0.093,0.451,0.196,0.166,0.032,0.195,0.75,0.0,0.009,0.24137931034482754,0.3655172413793103,0.2866995073891625,0.1064039408866995,10.0,10.0,0.36,0.133,0.145,0.102,0.16,0.31,12.0,,25.62,4470.0,2700.0,a
5667,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.53,0.047,0.227,0.116,0.476,0.252,0.081,0.086,0.053,0.605,0.075,0.094,0.06666666666666667,0.24343434343434342,0.3525252525252525,0.3373737373737374,16.0,6.0,0.271,0.16,0.071,0.063,0.194,0.181,,5.6,6.45,950.0,1040.0,a
5669,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.423,0.096,0.222,0.076,0.513,0.214,0.182,0.088,0.006,0.823,0.021,0.034,0.1081081081081081,0.2602602602602602,0.4404404404404404,0.19119119119119118,12.0,12.0,0.287,0.253,0.083,0.055,0.196,0.201,9.0,4.13,15.06,1519.0,1300.0,b
5670,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.542,0.038,0.099,0.059,0.498,0.287,0.111,0.021,0.004,0.934,0.008,0.012,0.060515873015873016,0.29166666666666663,0.37896825396825395,0.2688492063492064,14.0,6.0,0.267,0.167,0.061,0.062,0.24,0.178,13.0,,12.67,2849.0,2170.0,b
5674,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.441,0.043,0.22,0.095,0.548,0.235,0.161,0.024,0.069,0.876,0.007,0.002,0.16218905472636816,0.47064676616915413,0.25174129353233826,0.1154228855721393,13.0,11.0,0.313,0.285,0.113,0.084,0.158,0.288,10.0,,16.81,3660.0,1419.0,a
5675,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.365,0.094,0.301,0.089,0.499,0.247,0.16,0.036,0.335,0.603,0.0,0.016,0.23402163225172076,0.40117994100294985,0.2556538839724681,0.10914454277286137,14.0,12.0,0.318,,0.118,0.091,,0.283,13.0,12.4,26.73,11430.0,2079.0,a
5676,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.473,0.064,0.237,0.096,0.501,0.272,0.098,0.03,0.132,0.805,0.005,0.009,0.1467336683417085,0.38291457286432157,0.3045226130653266,0.1658291457286432,14.0,7.0,0.302,0.166,0.099,0.087,0.156,0.248,13.0,4.1,18.73,8970.0,5259.0,b
5679,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.559,0.051,0.117,0.051,0.502,0.25,0.158,0.063,0.017,0.927,0.0,0.006,0.09466263846928501,0.3625377643504532,0.3373615307150051,0.2054380664652568,11.0,8.0,0.3,0.137,0.076,0.048,0.182,0.203,13.0,,9.28,3470.0,9219.0,a
5682,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.533,0.042,0.135,0.046,0.513,0.236,0.151,0.069,0.014,0.9,0.008,0.005,0.0990990990990991,0.3463463463463463,0.3433433433433434,0.2112112112112112,13.0,10.0,0.343,0.215,0.095,0.073,0.214,0.305,9.0,3.75,12.61,2160.0,2220.0,b
5683,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.338,0.071,0.286,0.11,0.396,0.207,0.103,0.555,0.083,0.334,0.01,0.011,0.2773938795656466,0.3287265547877591,0.2961500493583415,0.0977295162882527,12.0,9.0,0.307,,0.09,0.095,,0.249,9.0,,18.31,5740.0,3559.0,b
5684,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.515,0.023,0.129,0.075,0.492,0.174,0.283,0.0,0.011,0.988,0.0,0.0,0.11491935483870969,0.3780241935483871,0.32862903225806456,0.1784274193548387,8.0,18.0,0.312,0.149,0.092,,0.177,0.322,10.0,,,2400.0,,b
5685,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.407,0.09,0.236,0.076,0.502,0.226,0.177,0.023,0.008,0.956,0.0,0.0,0.21941354903943378,0.4519716885743175,0.22143579373104147,0.10717896865520728,10.0,13.0,0.295,0.258,0.119,0.094,,0.376,13.0,,34.75,7609.0,7580.0,b
5686,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.458,0.067,0.27,0.117,0.506,0.224,0.156,0.013,0.006,0.938,0.011,0.009,0.06262425447316103,0.30417495029821073,0.34890656063618286,0.2842942345924453,12.0,9.0,0.202,0.167,0.065,0.061,0.187,0.198,11.0,2.78,25.2,1679.0,1399.0,b
5687,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.586,0.04,0.209,0.129,0.485,0.202,0.106,0.02,0.009,0.921,0.016,0.012,0.03206412825651302,0.19238476953907815,0.2915831663326653,0.48396793587174347,13.0,5.0,0.173,0.129,0.043,0.066,0.214,0.158,11.0,,16.62,1490.0,1229.0,b
5688,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.518,0.049,0.116,0.041,0.525,0.223,0.182,0.032,0.059,0.885,0.0,0.0,0.08548707753479125,0.3578528827037773,0.36381709741550694,0.19284294234592445,12.0,12.0,0.319,0.211,0.118,0.075,0.19,0.299,11.0,3.54,13.46,1460.0,1480.0,b
5689,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.517,0.075,0.147,0.031,0.522,0.222,0.188,0.012,0.005,0.966,0.002,0.004,0.12386706948640484,0.39476334340382685,0.2960725075528701,0.1852970795568983,10.0,14.0,0.326,,0.111,0.068,,0.266,14.0,,11.88,3689.0,3060.0,b
5692,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.268,0.175,0.281,0.089,0.524,0.261,0.165,0.008,0.727,0.263,0.0,0.0,0.2323439099283521,0.41044012282497444,0.23950870010235417,0.11770726714431935,13.0,16.0,0.418,0.194,0.182,0.131,0.076,0.326,13.0,,46.07,5770.0,2870.0,b
5694,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.072,0.213,0.065,0.512,0.235,0.122,0.286,0.203,0.449,0.008,0.048,0.14486921529175048,0.2997987927565392,0.2243460764587525,0.33098591549295775,13.0,7.0,0.237,0.145,0.078,0.074,0.157,0.264,11.0,4.6,7.51,1240.0,1399.0,b
5696,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.496,0.071,0.141,0.088,0.462,0.216,0.168,0.03,0.026,0.902,0.033,0.007,0.10898082744702321,0.42885973763874874,0.3289606458123108,0.13319878910191726,10.0,9.0,0.286,0.191,0.069,0.065,0.206,0.237,12.0,,16.17,5159.0,4220.0,b
5697,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.497,0.044,0.106,0.041,0.497,0.253,0.143,0.027,0.0,0.955,0.004,0.0,0.07078763708873378,0.35593220338983045,0.33300099700897307,0.2402791625124626,11.0,8.0,0.283,0.281,0.092,0.073,0.216,0.275,9.0,,19.88,2479.0,1639.0,a
5703,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.544,0.053,0.067,0.009,0.515,0.173,0.106,0.207,0.205,0.48,0.009,0.086,0.15863453815261044,0.23795180722891565,0.19076305220883535,0.4126506024096385,12.0,6.0,0.21,0.154,0.076,0.09,0.189,0.201,10.0,7.0,4.12,570.0,680.0,a
5704,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.477,0.056,0.152,0.109,0.492,0.235,0.177,0.019,0.0,0.946,0.031,0.0,0.134479271991911,0.2952477249747219,0.3913043478260869,0.17896865520728006,13.0,5.0,0.318,,0.101,0.072,,0.289,10.0,,,1870.0,,a
5705,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.599,0.024,0.132,0.087,0.457,0.225,0.204,0.019,0.0,0.952,0.02,0.001,0.12103174603174603,0.3263888888888889,0.29563492063492064,0.2569444444444445,10.0,3.0,0.284,,0.091,,,0.281,10.0,,,,,a
5706,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.422,0.079,0.202,0.06,0.497,0.179,0.236,0.005,0.006,0.924,0.031,0.002,0.11233701103309932,0.3971915747241726,0.31193580742226684,0.1785356068204614,8.0,14.0,0.324,0.23,0.113,0.059,0.25,0.257,11.0,,7.630000000000001,2140.0,1609.0,a
5707,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.27,0.154,0.259,0.076,0.501,0.231,0.146,0.008,0.006,0.982,0.005,0.007,0.30792377131394183,0.3761283851554664,0.22968906720160484,0.08625877632898696,10.0,11.0,0.329,0.335,0.151,0.121,,0.368,13.0,,30.27,2589.0,3260.0,a
5709,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.486,0.063,0.24,0.076,0.504,0.232,0.155,0.077,0.085,0.788,0.015,0.034,0.16767068273092373,0.3102409638554217,0.3062248995983936,0.21586345381526106,11.0,10.0,0.283,0.228,0.107,0.093,0.132,0.284,13.0,6.6,17.56,2139.0,1509.0,b
5710,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.471,0.058,0.174,0.043,0.516,0.216,0.196,0.01,0.0,0.976,0.008,0.008,0.14126016260162602,0.3455284552845529,0.37601626016260165,0.13719512195121952,13.0,15.0,0.276,,0.098,0.069,,0.292,14.0,,17.79,4160.0,2369.0,b
5711,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.509,0.067,0.183,0.075,0.494,0.228,0.173,0.001,0.015,0.978,0.008,0.0,0.13440320962888666,0.42326980942828485,0.3119358074222668,0.13039117352056168,11.0,10.0,0.282,0.277,0.101,0.068,0.177,0.303,12.0,,20.39,3599.0,2260.0,b
5714,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.464,0.063,0.255,0.119,0.505,0.251,0.151,0.131,0.007,0.832,0.005,0.008,0.1727541954590326,0.40572556762092793,0.2783810463968411,0.14313919052319843,12.0,10.0,0.339,0.234,0.096,0.083,0.145,0.267,14.0,,14.19,4400.0,2419.0,b
5715,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.478,0.026,0.113,0.066,0.492,0.218,0.168,0.008,0.0,0.948,0.024,0.002,0.09919839679358718,0.30561122244488975,0.3927855711422846,0.20240480961923848,13.0,10.0,0.288,0.152,0.094,0.071,0.194,0.262,10.0,,22.19,1720.0,1680.0,b
5718,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.458,0.074,0.204,0.056,0.518,0.239,0.15,0.022,0.072,0.896,0.011,0.021,0.16449348044132397,0.3761283851554664,0.2948846539618856,0.16449348044132397,12.0,13.0,0.323,0.257,0.14,0.105,0.135,0.315,13.0,,22.4,1609.0,1100.0,b
5719,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.455,0.053,0.171,0.079,0.507,0.226,0.192,0.004,0.018,0.965,0.009,0.006,0.17426545086119555,0.5065856129685917,0.19858156028368798,0.12056737588652483,12.0,11.0,0.3,0.159,0.129,0.079,0.117,0.282,13.0,,15.62,3319.0,2119.0,a
5723,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.549,0.057,0.13,0.049,0.51,0.207,0.214,0.032,0.009,0.94,0.0,0.006,0.09207920792079208,0.3564356435643564,0.36435643564356435,0.18712871287128713,10.0,13.0,0.342,0.096,0.11,0.058,0.179,0.267,11.0,,30.8,2979.0,1699.0,a
5725,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.49,0.054,0.198,0.057,0.509,0.232,0.128,0.053,0.069,0.841,0.005,0.017,0.11065989847715735,0.3218274111675127,0.27918781725888325,0.28832487309644667,12.0,8.0,0.334,0.24,0.114,0.085,0.137,0.301,13.0,,18.11,3719.0,2580.0,b
5727,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.486,0.044,0.232,0.123,0.513,0.255,0.133,0.071,0.006,0.803,0.072,0.011,0.13346613545816735,0.34561752988047806,0.29581673306772904,0.2250996015936255,12.0,9.0,0.328,0.164,0.12,0.082,0.116,0.289,10.0,4.44,20.0,3970.0,2709.0,b
5728,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.424,0.099,0.3,0.086,0.51,0.233,0.155,0.017,0.535,0.444,0.001,0.001,0.19438877755511022,0.4619238476953908,0.24348697394789579,0.10020040080160321,10.0,11.0,0.373,0.216,0.151,0.109,,0.339,11.0,,29.99,11189.0,3639.0,b
5730,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.393,0.07,0.241,0.05,0.518,0.215,0.179,0.008,0.002,0.985,0.001,0.0,0.21148036253776434,0.40886203423967776,0.25075528700906347,0.12890231621349446,11.0,12.0,0.357,0.329,0.15,0.133,0.105,0.371,13.0,6.35,23.74,2609.0,2000.0,b
5733,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.523,0.037,0.154,0.068,0.504,0.225,0.211,0.068,0.011,0.909,0.0,0.005,0.09571286141575273,0.42173479561316046,0.3449651046859421,0.13758723828514458,13.0,10.0,0.304,0.18,0.099,0.06,,0.242,9.0,,,2049.0,,a
